# t (s)	mx ()	my ()	mz ()
5.2001110902126e-10	0.9972497	0.0018414506	-0.00077756523
5.300074390739171e-10	0.99724734	0.002745026	-0.00036048258
5.400242609627195e-10	0.99724674	0.0028905473	0.000119578195
5.500188392894062e-10	0.99724835	0.0023335994	0.0005102962
5.600191528858222e-10	0.9972509	0.0012824541	0.0007629993
5.700216573153199e-10	0.9972522	6.1059004e-06	0.0008211916
5.800218285720091e-10	0.99725085	-0.0012236082	0.00071699236
5.900243829264086e-10	0.99724805	-0.0021592313	0.00045098946
6.000044522314201e-10	0.99724686	-0.0026110762	9.8178934e-05
6.100165881312516e-10	0.9972482	-0.0024690717	-0.00030363494
6.200280210499009e-10	0.99725074	-0.0017219333	-0.0006459666
6.300126296188968e-10	0.9972522	-0.0005011484	-0.0008598067
6.400053277247734e-10	0.9972514	0.0009144107	-0.0008454892
6.500067875095334e-10	0.9972491	0.0021451602	-0.0006064597
6.600187788229308e-10	0.99724734	0.002824241	-0.0001718341
6.700092099717631e-10	0.9972478	0.0027238056	0.00031683894
6.800059475416287e-10	0.99725	0.0018435477	0.000734385
6.900063170606778e-10	0.997252	0.00043231514	0.00092670775
7.000065477263827e-10	0.99725175	-0.0010807317	0.00085538544
7.100054969734041e-10	0.99724984	-0.0022420152	0.0005294474
7.200064898224128e-10	0.99724823	-0.0027300974	7.72393e-05
7.300119226133935e-10	0.99724835	-0.0024436715	-0.00037920233
7.400209275332614e-10	0.99724996	-0.00151784	-0.00068872055
7.500032863187741e-10	0.99725145	-0.00026850853	-0.0007986562
7.600171193211361e-10	0.99725175	0.000950696	-0.0006878647
7.700077156646881e-10	0.99725056	0.0018411996	-0.00043187087
7.800252510161004e-10	0.9972492	0.0022376757	-9.0707166e-05
7.900098922171915e-10	0.99724895	0.0020977538	0.00023418857
8.000266792128132e-10	0.9972501	0.0014945611	0.00049968803
8.100200004525826e-10	0.9972514	0.00057984085	0.0006420156
8.200189075310068e-10	0.9972515	-0.00046045048	0.00065642217
8.300216742198443e-10	0.9972506	-0.0014139496	0.0005162868
8.400243786637858e-10	0.99724954	-0.0020597486	0.0002551968
8.500254227564959e-10	0.99724954	-0.0022177636	-9.449011e-05
8.600258497846781e-10	0.9972504	-0.0018088941	-0.00043301366
8.700279524459246e-10	0.9972512	-0.0008973211	-0.0006833818
8.800056593000243e-10	0.9972514	0.00029580703	-0.0007474238
8.90017456862971e-10	0.99725056	0.0014467902	-0.0006069747
9.000050295800646e-10	0.9972496	0.00220439	-0.00027881833
9.100193855831028e-10	0.9972496	0.0023368404	0.0001264467
9.200201894033061e-10	0.99725074	0.001802356	0.000499479
9.30018697933129e-10	0.99725163	0.00076949183	0.00071243825
9.400171655597849e-10	0.9972516	-0.0004438337	0.00071996095
9.500151713425112e-10	0.9972506	-0.001475156	0.0005168012
9.600124987397602e-10	0.99724966	-0.0020448917	0.00019318622
9.700094006260277e-10	0.9972498	-0.0020384856	-0.00016221583
9.800068963883785e-10	0.99725074	-0.0015144156	-0.00043750502
9.900059575945583e-10	0.99725175	-0.00065572024	-0.0005865645
1.0000074321424113e-09	0.9972521	0.00029574693	-0.00057747704
1.0100119852005363e-09	0.99725115	0.0011141563	-0.00044631673
1.0200196908744004e-09	0.9972499	0.0016376575	-0.00022031802
1.030002121964534e-09	0.9972496	0.0017791678	3.616782e-05
1.0400159541015457e-09	0.9972506	0.0015190325	0.00028989866
1.0500007702467314e-09	0.9972518	0.00090982986	0.00047583325
1.0600058662618882e-09	0.99725235	7.0777234e-05	0.00056551053
1.0700043309034947e-09	0.9972516	-0.00081523624	0.00051572954
1.0800014345005383e-09	0.9972504	-0.0015335365	0.00033827723
1.0900261800952473e-09	0.99724984	-0.0018797121	5.1549036e-05
1.1000213578815581e-09	0.99725026	-0.0017266988	-0.00025816407
1.1100170555708283e-09	0.99725145	-0.0010893228	-0.0005146444
1.120014904180351e-09	0.9972523	-0.0001319969	-0.00062471116
1.130015832043566e-09	0.997252	0.00087298424	-0.0005616529
1.1400201633425651e-09	0.99725085	0.0016271581	-0.0003281126
1.150027382534226e-09	0.9972501	0.0019062927	-8.563545e-06
1.160008206775197e-09	0.9972503	0.0016409775	0.00030786786
1.1700189846264074e-09	0.9972513	0.0009322518	0.0005167607
1.1800007039852707e-09	0.99725187	1.1311562e-05	0.0005756184
1.1900073719039235e-09	0.99725187	-0.00085675286	0.000469692
1.2000083176946607e-09	0.9972513	-0.0014414858	0.0002560209
1.2100059900686175e-09	0.9972507	-0.001620397	-7.705262e-06
1.220002989864521e-09	0.99725074	-0.0013940986	-0.00024007732
1.2300003585208603e-09	0.9972512	-0.00085754733	-0.00040377246
1.2400272723862318e-09	0.9972518	-0.0001531605	-0.00046152665
1.2500267938473145e-09	0.99725175	0.000555444	-0.0004217546
1.2600278706210717e-09	0.9972514	0.001122402	-0.00028624551
1.27000192671851e-09	0.997251	0.0014317078	-9.399203e-05
1.280006263463862e-09	0.997251	0.0014135018	0.00013066018
1.2900118551958903e-09	0.9972514	0.0010523857	0.00032883286
1.3000180443252825e-09	0.99725175	0.00041153224	0.0004613364
1.3100238564049651e-09	0.99725163	-0.00036329616	0.00047495184
1.320028468522522e-09	0.9972513	-0.0010714842	0.00036562103
1.3300028402210375e-09	0.997251	-0.0015094772	0.00014415888
1.3400046990191021e-09	0.9972511	-0.0015388841	-0.00012213623
1.3500060738156767e-09	0.9972516	-0.0011331559	-0.0003644199
1.3600070338528069e-09	0.99725187	-0.00040500134	-0.00049669156
1.3700075465559584e-09	0.99725175	0.00042887023	-0.0004884315
1.3800077465709707e-09	0.9972513	0.0011213138	-0.00033525488
1.3900079927611456e-09	0.9972509	0.0014769193	-9.8237586e-05
1.4000086318235227e-09	0.9972511	0.0014109719	0.00015794719
1.4100099381811058e-09	0.99725163	0.00097032794	0.00034885935
1.4200121541038407e-09	0.99725217	0.00030580786	0.00043764993
1.4300150820445469e-09	0.99725205	-0.0003880564	0.00040327702
1.4400188336811753e-09	0.99725145	-0.0009365868	0.00027808355
1.450023166578859e-09	0.997251	-0.0012239564	9.32413e-05
1.4600277173996034e-09	0.99725103	-0.0012092482	-9.432661e-05
1.4700034049580682e-09	0.9972516	-0.0009211856	-0.00025449172
1.480007155085067e-09	0.99725217	-0.00043440823	-0.00034957068
1.4900098662311843e-09	0.9972522	0.00014590427	-0.00037219012
1.500011249473578e-09	0.99725163	0.0006972308	-0.00030676118
1.510011392641465e-09	0.9972512	0.0010941975	-0.00017185399
1.520010930833457e-09	0.997251	0.0012333161	1.6608637e-05
1.5300105317401225e-09	0.9972514	0.0010625166	0.00020661808
1.540010710778188e-09	0.99725187	0.0006039263	0.00035692408
1.5500117890507224e-09	0.9972522	-3.562771e-05	0.00041158675
1.5600139582547384e-09	0.997252	-0.000683421	0.00035622393
1.570017184583082e-09	0.9972514	-0.0011505248	0.00019244468
1.580021122720818e-09	0.9972511	-0.0012956212	-2.425974e-05
1.5900255424686396e-09	0.9972513	-0.0010735209	-0.00023744191
1.6000011801961336e-09	0.9972518	-0.0005548219	-0.0003736444
1.6100049678876138e-09	0.9972521	0.00010370288	-0.0004034122
1.6200077566490163e-09	0.997252	0.0007046856	-0.00031466354
1.6300094975239166e-09	0.9972516	0.0010829854	-0.00014970628
1.6400102974652859e-09	0.9972514	0.0011525244	4.7332756e-05
1.6500106112224857e-09	0.99725145	0.0009215572	0.00021260083
1.660010751089165e-09	0.9972517	0.00047666772	0.00031508203
1.670011267343575e-09	0.99725187	-5.2572486e-05	0.00032937076
1.68001244045024e-09	0.99725205	-0.0005355326	0.00027076167
1.6900142439357935e-09	0.9972517	-0.0008702523	0.00015157158
1.7000166443979735e-09	0.9972516	-0.0009953385	8.571946e-06
1.7100196042893014e-09	0.99725163	-0.0008913779	-0.00013744287
1.720022844521838e-09	0.9972518	-0.0005817729	-0.0002492944
1.7300261666860626e-09	0.99725187	-0.00013005506	-0.00031075187
1.74000063410335e-09	0.99725175	0.00036474742	-0.00029596713
1.7500033859982581e-09	0.99725163	0.0007869275	-0.00020975493
1.7600058380485592e-09	0.99725163	0.0010194759	-5.9338294e-05
1.7700077753100741e-09	0.99725175	0.0009864555	0.000110756955
1.7800093211805615e-09	0.99725187	0.00068222743	0.00026082149
1.7900105601529975e-09	0.99725187	0.0001819484	0.00033727865
1.8000116872702131e-09	0.99725187	-0.00037502963	0.00032208432
1.8100127566645523e-09	0.99725163	-0.0008255027	0.0002101241
1.820014042463687e-09	0.9972516	-0.0010371871	4.3036696e-05
1.830015586958726e-09	0.9972517	-0.00095348223	-0.00013521736
1.8400174792076836e-09	0.99725205	-0.0006100766	-0.00026434314
1.850019730639665e-09	0.9972521	-0.000117535135	-0.00031734686
1.8600222204165511e-09	0.99725187	0.00037811164	-0.00027776323
1.8700250038071543e-09	0.9972517	0.00074361044	-0.0001719648
1.880027913477193e-09	0.9972515	0.0008960178	-2.7744154e-05
1.890002103083448e-09	0.99725163	0.00081890915	0.000107378706
1.900004820688935e-09	0.99725205	0.00055162766	0.00021067272
1.910007204012813e-09	0.9972522	0.00017065436	0.0002555335
1.9200090952149703e-09	0.9972521	-0.00023316688	0.00024505434
1.930010516390324e-09	0.9972518	-0.0005727312	0.00017765658
1.9400116985625085e-09	0.9972516	-0.00077779405	7.500675e-05
1.950012747184025e-09	0.99725163	-0.00080230547	-5.0231425e-05
1.9600138539171445e-09	0.9972518	-0.00063350156	-0.00016437398
1.9700152295362613e-09	0.9972521	-0.00030108326	-0.00024658194
1.9800169949466695e-09	0.9972522	0.00012040329	-0.0002653855
1.9900191142997503e-09	0.9972521	0.00052475353	-0.00021750262
2.0000215876510045e-09	0.99725175	0.0007994522	-0.000104033155
2.0100242852513306e-09	0.99725163	0.0008599701	3.8990856e-05
2.0200271507790135e-09	0.9972517	0.0006808525	0.00017737281
2.030001262418047e-09	0.99725187	0.00031135342	0.00026227496
2.0400037894595662e-09	0.9972522	-0.00014302578	0.0002751516
2.050005986509179e-09	0.99725205	-0.0005480118	0.00020602888
2.0600078000317364e-09	0.9972518	-0.0007881968	8.446511e-05
2.070009236141181e-09	0.99725175	-0.00080252736	-5.7989128e-05
2.0800105245857346e-09	0.99725175	-0.00060099043	-0.00017275343
2.0900118001749616e-09	0.997252	-0.00025430336	-0.00023691318
2.1000131424231694e-09	0.9972521	0.00013457674	-0.00023226868
2.1100147376144027e-09	0.9972521	0.00046416506	-0.00017368491
2.1200165561412313e-09	0.997252	0.0006601233	-7.504536e-05
2.130018591988153e-09	0.9972518	0.00068891555	3.0634867e-05
2.140020945949874e-09	0.99725175	0.0005570168	0.00012653219
2.1500233577151845e-09	0.997252	0.00030200687	0.00018767384
2.160025816662279e-09	0.99725205	-1.8464354e-05	0.00020950315
2.1700283023734158e-09	0.99725205	-0.00033483998	0.00018068393
2.1800019637835857e-09	0.997252	-0.00057526794	0.000112219015
2.1900040865726097e-09	0.997252	-0.00068095344	1.0238134e-05
2.200005990047201e-09	0.99725205	-0.00061714987	-9.585899e-05
2.210007694030512e-09	0.99725205	-0.00038955497	-0.00018495419
2.2200092857366003e-09	0.99725205	-5.020262e-05	-0.00022439263
2.2300108484908537e-09	0.99725187	0.00031141695	-0.00020596053
2.2400123776613605e-09	0.99725187	0.0005926683	-0.00012577776
2.2500140286858517e-09	0.99725187	0.00071042305	-1.1843839e-05
2.2600157126911568e-09	0.997252	0.00062862464	0.00010850864
2.2700176056831387e-09	0.9972522	0.00037228773	0.00019313867
2.2800196980000548e-09	0.9972521	1.9610858e-05	0.00022360828
2.2900219064158425e-09	0.99725205	-0.00032471513	0.00018739857
2.300024157695743e-09	0.9972518	-0.0005649144	0.00010486829
2.3100264675690567e-09	0.9972518	-0.00064230803	-3.1629681e-06
2.320000101747978e-09	0.99725205	-0.00054955616	-9.933936e-05
2.330002283285126e-09	0.9972521	-0.00032448495	-0.0001662166
